PLAYER_ID,Name,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_NUMBER,SEASON_ID,TEAM_ABBREVIATION_y,GP,GS/G,MIN/G,REB/G,AST/G,STL/G,BLK/G,TOV/G,PTS/G,Salary
200796,Leon Powe,203.2,240.0,Forward,0,49,2006-07,BOS,63,0.03,11.43,3.41,0.16,0.22,0.35,0.75,4.19,0.43
101166,Uros Slokar,208.28,238.0,Forward,0,58,2006-07,TOR,20,0.0,3.6,0.7,0.05,0.05,0.1,0.45,1.9,0.41
200783,Craig Smith,200.66,265.0,Forward,0,36,2006-07,MIN,82,0.06,18.74,5.07,0.6,0.62,0.22,0.9,7.41,0.41
200788,James Augustine,208.28,235.0,Forward,0,41,2006-07,ORL,2,0.0,3.5,1.5,1.0,0.0,0.0,0.0,1.0,0.41
200806,Damir Markota,208.28,225.0,Forward,0,59,2006-07,MIL,30,0.0,5.67,1.03,0.2,0.1,0.03,0.5,1.7,0.41
200782,P.J. Tucker,195.58,245.0,Forward,0,35,2006-07,TOR,17,0.0,4.88,1.35,0.18,0.12,0.0,0.35,1.76,0.41
200792,Alexander Johnson,205.74,240.0,Forward,0,45,2006-07,MEM,59,0.32,12.76,3.07,0.29,0.42,0.59,0.8,4.41,0.41
200837,Mike Hall,203.2,230.0,Forward,0,61,2006-07,WAS,2,0.0,6.5,1.0,0.5,0.0,0.0,0.0,1.0,0.12
708,Kevin Garnett,210.82,240.0,Forward,12,5,2007-08,BOS,71,1.0,32.79,9.23,3.44,1.41,1.25,1.94,18.83,23.75
1718,Paul Pierce,200.66,235.0,Forward,9,10,2007-08,BOS,80,1.0,35.92,5.14,4.54,1.26,0.45,2.76,19.62,16.36
1717,Dirk Nowitzki,213.36,245.0,Forward,9,9,2007-08,DAL,77,1.0,35.96,8.56,3.45,0.66,0.92,2.08,23.6,16.36
1882,Elton Brand,205.74,254.0,Forward,8,1,2007-08,LAC,8,0.75,34.25,8.0,2.0,0.38,1.88,2.12,17.62,15.34
1740,Rashard Lewis,208.28,235.0,Forward,9,32,2007-08,ORL,81,1.0,37.98,5.4,2.42,1.22,0.47,1.73,18.22,14.88
2216,Zach Randolph,205.74,250.0,Forward,6,19,2007-08,NYK,69,0.99,32.52,10.29,2.03,0.86,0.23,2.7,17.64,13.33
2547,Chris Bosh,210.82,235.0,Forward,4,4,2007-08,TOR,67,1.0,36.19,8.7,2.55,0.94,1.0,2.28,22.33,13.04
2546,Carmelo Anthony,200.66,238.0,Forward,4,3,2007-08,DEN,77,1.0,36.44,7.42,3.36,1.27,0.51,3.29,25.69,13.04
2544,LeBron James,205.74,250.0,Forward,4,1,2007-08,CLE,75,0.99,40.36,7.89,7.19,1.84,1.08,3.4,30.0,13.04
2210,Richard Jefferson,200.66,233.0,Forward,6,13,2007-08,NJN,82,1.0,39.02,4.17,3.07,0.93,0.26,2.43,22.65,12.2
978,Peja Stojakovic,208.28,229.0,Forward,9,14,2007-08,NOH,77,1.0,35.21,4.3,1.25,0.74,0.13,0.79,16.4,11.66
2430,Carlos Boozer,205.74,258.0,Forward,5,34,2007-08,UTA,81,1.0,34.9,10.42,2.88,1.23,0.51,2.59,21.09,11.59
2561,David West,205.74,250.0,Forward,4,18,2007-08,NOH,76,1.0,37.76,8.88,2.33,0.82,1.3,2.17,20.58,10.65
2222,Gerald Wallace,200.66,220.0,Forward,6,25,2007-08,CHA,62,0.95,38.32,6.02,3.48,2.11,0.94,2.9,19.35,9.5
2250,Bobby Simmons,198.12,235.0,Forward,6,41,2007-08,MIL,70,0.3,21.73,3.23,1.14,0.71,0.07,1.11,7.59,9.28
2419,Tayshaun Prince,205.74,212.0,Forward,5,23,2007-08,DET,82,1.0,32.85,4.85,3.27,0.51,0.4,1.11,13.17,8.68
2406,Caron Butler,200.66,228.0,Forward,5,10,2007-08,WAS,58,1.0,39.9,6.69,4.9,2.21,0.34,2.59,20.34,8.47
1733,Al Harrington,205.74,245.0,Forward,9,25,2007-08,GSW,81,0.73,27.04,5.42,1.63,0.91,0.2,1.11,13.6,8.43
952,Antoine Walker,205.74,245.0,Forward,11,6,2007-08,MIN,46,0.02,19.39,3.65,0.98,0.72,0.17,1.0,8.0,8.33
2047,Quentin Richardson,198.12,228.0,Forward,7,18,2007-08,NYK,65,1.0,28.32,4.85,1.78,0.68,0.23,1.06,8.11,8.11
1897,Metta World Peace,200.66,260.0,Forward,8,16,2007-08,SAC,57,0.95,38.11,5.75,3.49,2.33,0.67,2.6,20.49,7.4
990,Malik Rose,200.66,255.0,Forward,11,44,2007-08,NYK,49,0.06,10.08,2.1,0.57,0.33,0.14,0.82,3.49,7.1
1894,Corey Maggette,198.12,225.0,Forward,8,13,2007-08,LAC,70,0.93,35.74,5.63,2.7,1.01,0.1,2.79,22.1,7.0
711,Jerry Stackhouse,198.12,218.0,Forward,12,3,2007-08,DAL,58,0.22,24.34,2.29,2.5,0.48,0.17,1.48,10.66,6.75
2605,Marquis Daniels,198.12,200.0,Forward,4,61,2007-08,IND,74,0.01,20.89,2.86,1.85,1.07,0.24,1.51,8.19,6.37
2045,Hedo Turkoglu,208.28,220.0,Forward,7,16,2007-08,ORL,82,1.0,36.9,5.74,4.99,0.9,0.3,3.0,19.54,6.37
2617,Udonis Haslem,200.66,235.0,Forward,4,61,2007-08,MIA,49,0.98,36.84,9.04,1.39,0.8,0.37,1.37,12.02,6.05
1723,Matt Harpring,200.66,230.0,Forward,9,15,2007-08,UTA,76,0.0,18.08,3.16,1.08,0.59,0.18,1.25,8.18,6.0
2203,Shane Battier,203.2,220.0,Forward,6,6,2007-08,HOU,80,0.98,36.34,5.09,1.94,0.96,1.12,0.98,9.3,5.88
2073,Brian Cardinal,203.2,240.0,Forward,7,44,2007-08,MEM,37,0.03,11.89,2.59,0.59,0.27,0.05,0.62,3.35,5.85
949,Shareef Abdur-Rahim,205.74,245.0,Forward,11,3,2007-08,SAC,6,0.0,8.5,1.67,0.67,0.17,0.0,0.17,1.67,5.8
2407,Jared Jeffries,210.82,240.0,Forward,5,11,2007-08,NYK,73,0.26,18.15,3.33,0.9,0.49,0.32,0.88,3.68,5.63
1501,Tim Thomas,208.28,240.0,Forward,10,7,2007-08,LAC,63,0.81,30.79,5.13,2.71,0.63,0.46,1.56,12.38,5.63
2209,Vladimir Radmanovic,208.28,235.0,Forward,6,12,2007-08,LAL,65,0.63,22.82,3.31,1.89,0.71,0.18,1.12,8.35,5.63
2059,Eduardo Najera,203.2,235.0,Forward,7,38,2007-08,DEN,78,0.04,21.33,4.32,1.22,0.88,0.51,0.76,5.95,4.95
101107,Marvin Williams,203.2,237.0,Forward,2,2,2007-08,ATL,80,1.0,34.56,5.71,1.71,1.01,0.41,1.59,14.81,4.47
201142,Kevin Durant,210.82,240.0,Forward,0,2,2007-08,SEA,80,1.0,34.6,4.35,2.4,0.98,0.94,2.9,20.3,4.17
1477,Bruce Bowen,200.66,200.0,Forward,11,61,2007-08,SAS,81,1.0,30.22,2.89,1.12,0.67,0.27,0.57,5.96,4.12
2566,Travis Outlaw,205.74,207.0,Forward,4,23,2007-08,POR,82,0.07,26.66,4.59,1.29,0.72,0.77,1.3,13.32,4.0
2575,Luke Walton,203.2,235.0,Forward,4,32,2007-08,LAL,74,0.42,23.36,3.93,2.95,0.81,0.24,1.35,7.23,4.0
2443,Darius Songaila,205.74,248.0,Forward,4,49,2007-08,WAS,80,0.16,19.42,3.39,1.69,0.66,0.2,1.08,6.19,3.94
1727,Pat Garrity,205.74,238.0,Forward,9,19,2007-08,ORL,31,0.0,9.16,1.42,0.42,0.19,0.03,0.55,2.13,3.82
2554,Mickael Pietrus,198.12,215.0,Forward,4,11,2007-08,GSW,66,0.24,19.94,3.67,0.74,1.0,0.65,0.73,7.15,3.47
2736,Luol Deng,205.74,237.0,Forward,3,7,2007-08,CHI,63,0.94,33.78,6.25,2.46,0.9,0.46,1.9,16.98,3.32
1899,James Posey,203.2,217.0,Forward,8,18,2007-08,BOS,74,0.03,24.61,4.35,1.54,0.97,0.26,0.88,7.36,3.21
201145,Jeff Green,203.2,235.0,Forward,0,5,2007-08,SEA,80,0.65,28.16,4.74,1.49,0.57,0.61,1.98,10.48,3.06
2440,Matt Barnes,200.66,226.0,Forward,5,45,2007-08,GSW,73,0.25,19.37,4.44,1.9,0.66,0.49,1.16,6.66,3.0
2243,Brian Scalabrine,205.74,235.0,Forward,6,34,2007-08,BOS,48,0.19,10.67,1.65,0.83,0.19,0.17,0.54,1.83,3.0
201146,Yi Jianlian,213.36,250.0,Forward,0,6,2007-08,MIL,66,0.74,24.95,5.21,0.83,0.55,0.85,1.36,8.58,2.78
101111,Charlie Villanueva,210.82,232.0,Forward,2,7,2007-08,MIL,76,0.41,24.07,6.13,1.03,0.39,0.46,1.41,11.66,2.72
2743,Kris Humphries,205.74,235.0,Forward,3,14,2007-08,TOR,70,0.0,13.21,3.7,0.4,0.36,0.4,0.67,5.67,2.52
2411,Bostjan Nachbar,205.74,221.0,Forward,5,15,2007-08,NJN,75,0.01,22.13,3.47,1.17,0.59,0.28,1.13,9.84,2.5
2058,Mark Madsen,205.74,255.0,Forward,7,29,2007-08,MIN,20,0.3,7.55,1.9,0.2,0.15,0.1,0.45,0.45,2.42
1904,Devean George,203.2,235.0,Forward,8,23,2007-08,DAL,53,0.08,15.49,2.58,0.66,0.36,0.25,0.45,3.66,2.37
201152,Thaddeus Young,203.2,225.0,Forward,0,12,2007-08,PHI,74,0.3,21.0,4.22,0.78,0.99,0.11,0.86,8.24,1.83
255,Grant Hill,203.2,225.0,Forward,13,3,2007-08,PHX,70,0.97,31.74,5.04,2.9,0.93,0.8,1.37,13.13,1.83
1766,Maceo Baston,208.28,230.0,Forward,5,58,2007-08,TOR,15,0.13,6.87,1.73,0.2,0.13,0.27,0.27,2.73,1.83
201153,Julian Wright,203.2,225.0,Forward,0,13,2007-08,NOH,57,0.02,11.23,2.05,0.7,0.51,0.21,0.6,3.91,1.74
200758,Ronnie Brewer,200.66,235.0,Forward,1,14,2007-08,UTA,76,1.0,27.47,2.87,1.76,1.7,0.25,0.91,12.03,1.72
201154,Al Thornton,203.2,235.0,Forward,0,14,2007-08,LAC,79,0.39,27.32,4.53,1.24,0.58,0.54,1.62,12.72,1.65
101121,Joey Graham,200.66,230.0,Forward,2,16,2007-08,TOR,38,0.08,8.71,1.76,0.39,0.08,0.0,0.61,3.63,1.6
200761,Shawne Williams,208.28,230.0,Forward,1,17,2007-08,IND,65,0.05,14.88,2.71,0.91,0.4,0.4,0.89,6.72,1.47
2553,Jarvis Hayes,203.2,228.0,Forward,4,10,2007-08,DET,82,0.01,15.7,2.17,0.76,0.57,0.07,0.57,6.73,1.2
201162,Jared Dudley,198.12,237.0,Forward,0,22,2007-08,CHA,73,0.19,18.96,3.92,1.11,0.75,0.14,0.68,5.78,1.14
201163,Wilson Chandler,203.2,235.0,Forward,0,23,2007-08,NYK,35,0.46,19.57,3.63,0.94,0.43,0.46,0.77,7.29,1.09
101131,Jason Maxiell,200.66,260.0,Forward,2,26,2007-08,DET,82,0.09,21.56,5.28,0.56,0.26,1.15,0.87,7.94,1.04
101132,Linas Kleiza,203.2,234.0,Forward,2,27,2007-08,DEN,79,0.16,23.91,4.22,1.2,0.56,0.24,1.13,11.14,1.01
101153,Mickael Gelabale,200.66,215.0,Forward,1,48,2007-08,SEA,39,0.0,11.92,1.49,0.85,0.26,0.23,0.69,4.31,0.8
2694,Josh Powell,205.74,240.0,Forward,2,61,2007-08,LAC,64,0.39,19.19,5.17,0.73,0.22,0.36,1.02,5.52,0.8
101138,Brandon Bass,203.2,250.0,Forward,2,33,2007-08,DAL,79,0.01,19.71,4.39,0.73,0.28,0.61,1.04,8.28,0.77
436,Juwan Howard,205.74,250.0,Forward,13,5,2007-08,DAL,50,0.0,7.06,1.62,0.34,0.1,0.04,0.34,1.14,0.76
200796,Leon Powe,203.2,240.0,Forward,1,49,2007-08,BOS,56,0.09,14.45,4.05,0.27,0.27,0.29,0.77,7.95,0.69
200783,Craig Smith,200.66,265.0,Forward,1,36,2007-08,MIN,77,0.14,20.09,4.58,0.78,0.47,0.22,1.16,9.44,0.69
200794,Paul Millsap,200.66,257.0,Forward,1,47,2007-08,UTA,82,0.02,20.76,5.61,0.99,0.88,0.89,1.06,8.06,0.69
200788,James Augustine,208.28,235.0,Forward,1,41,2007-08,ORL,25,0.0,5.96,1.2,0.08,0.2,0.08,0.24,1.6,0.69
200811,Lou Amundson,205.74,220.0,Forward,1,61,2007-08,PHI,16,0.0,4.0,0.75,0.0,0.06,0.06,0.12,1.12,0.69
200081,Jamario Moon,203.2,205.0,Forward,0,61,2007-08,TOR,78,0.96,27.77,6.21,1.15,1.03,1.38,0.65,8.47,0.43
201171,Carl Landry,205.74,248.0,Forward,0,31,2007-08,HOU,42,0.0,16.93,4.93,0.5,0.4,0.17,0.62,8.14,0.43
201176,Jermareo Davidson,208.28,230.0,Forward,0,36,2007-08,CHA,38,0.05,8.47,1.63,0.34,0.18,0.39,0.45,3.16,0.43
201181,Chris Richard,205.74,256.0,Forward,0,41,2007-08,MIN,52,0.06,10.69,2.6,0.35,0.19,0.23,0.46,1.88,0.43
2867,Kasib Powell,200.66,215.0,Forward,0,61,2007-08,MIA,11,0.36,27.64,4.0,1.64,0.82,0.18,0.45,7.64,0.04
708,Kevin Garnett,210.82,240.0,Forward,13,5,2008-09,BOS,57,1.0,31.09,8.51,2.53,1.11,1.19,1.58,15.77,24.75
1717,Dirk Nowitzki,213.36,245.0,Forward,10,9,2008-09,DAL,81,1.0,37.65,8.41,2.43,0.75,0.78,1.94,25.85,18.08
1718,Paul Pierce,200.66,235.0,Forward,10,10,2008-09,BOS,81,1.0,37.47,5.64,3.63,0.99,0.33,2.81,20.47,18.08
1740,Rashard Lewis,208.28,235.0,Forward,10,32,2008-09,ORL,79,1.0,36.19,5.73,2.59,1.03,0.65,2.0,17.73,16.45
2547,Chris Bosh,210.82,235.0,Forward,5,4,2008-09,TOR,77,1.0,38.03,10.01,2.48,0.87,1.0,2.26,22.68,14.41
2546,Carmelo Anthony,200.66,238.0,Forward,5,3,2008-09,DEN,66,1.0,34.5,6.82,3.36,1.14,0.36,3.02,22.79,14.41
2544,LeBron James,205.74,250.0,Forward,5,1,2008-09,CLE,81,1.0,37.7,7.57,7.25,1.69,1.15,2.98,28.44,14.41
1882,Elton Brand,205.74,254.0,Forward,9,1,2008-09,PHI,29,0.79,31.72,8.76,1.28,0.59,1.55,2.34,13.76,13.76
2210,Richard Jefferson,200.66,233.0,Forward,7,13,2008-09,MIL,82,1.0,35.84,4.56,2.43,0.8,0.17,2.01,19.6,13.2
978,Peja Stojakovic,208.28,229.0,Forward,10,14,2008-09,NOH,61,0.97,34.25,4.33,1.23,0.85,0.05,0.84,13.31,12.53
2430,Carlos Boozer,205.74,258.0,Forward,6,34,2008-09,UTA,37,1.0,32.35,10.41,2.14,1.05,0.19,2.14,16.19,11.59
2250,Bobby Simmons,198.12,235.0,Forward,7,41,2008-09,NJN,71,0.62,24.35,3.9,1.3,0.7,0.14,0.87,7.83,10.6
2561,David West,205.74,250.0,Forward,5,18,2008-09,NOH,76,1.0,39.24,8.5,2.28,0.64,0.89,2.14,20.96,9.86
2222,Gerald Wallace,200.66,220.0,Forward,7,25,2008-09,CHA,71,1.0,37.59,7.79,2.66,1.7,0.94,2.08,16.65,9.5
2419,Tayshaun Prince,205.74,212.0,Forward,6,23,2008-09,DET,82,1.0,37.28,5.8,3.09,0.54,0.62,1.23,14.18,9.5
2736,Luol Deng,205.74,237.0,Forward,4,7,2008-09,CHI,49,0.94,33.98,6.02,1.92,1.22,0.51,1.47,14.08,9.38
2406,Caron Butler,200.66,228.0,Forward,6,10,2008-09,WAS,67,1.0,38.58,6.18,4.33,1.58,0.3,3.13,20.78,9.25
2047,Quentin Richardson,198.12,228.0,Forward,8,18,2008-09,NYK,72,0.71,26.31,4.43,1.62,0.65,0.1,1.03,10.18,8.69
1894,Corey Maggette,198.12,225.0,Forward,9,13,2008-09,GSW,51,0.37,31.14,5.53,1.8,0.86,0.16,2.35,18.63,8.28
1897,Metta World Peace,200.66,260.0,Forward,9,16,2008-09,HOU,69,0.8,35.54,5.2,3.32,1.52,0.35,2.03,17.12,7.4
711,Jerry Stackhouse,198.12,218.0,Forward,13,3,2008-09,DAL,10,0.1,16.2,1.7,1.2,0.4,0.1,0.9,4.2,7.0
2605,Marquis Daniels,198.12,200.0,Forward,5,61,2008-09,IND,54,0.8,31.48,4.59,2.11,1.15,0.48,1.74,13.57,6.86
2045,Hedo Turkoglu,208.28,220.0,Forward,8,16,2008-09,ORL,77,1.0,36.56,5.32,4.87,0.83,0.25,2.65,16.81,6.86
2617,Udonis Haslem,200.66,235.0,Forward,5,61,2008-09,MIA,75,1.0,34.13,8.24,1.13,0.57,0.33,1.09,10.59,6.58
2203,Shane Battier,203.2,220.0,Forward,7,6,2008-09,HOU,60,0.98,33.85,4.75,2.28,0.8,0.9,0.82,7.27,6.45
2073,Brian Cardinal,203.2,240.0,Forward,8,44,2008-09,MIN,64,0.06,14.2,2.22,1.19,0.58,0.2,0.75,2.97,6.3
2407,Jared Jeffries,210.82,240.0,Forward,6,11,2008-09,NYK,56,0.64,23.39,4.12,1.43,0.84,0.59,1.16,5.29,6.05
1723,Matt Harpring,200.66,230.0,Forward,10,15,2008-09,UTA,63,0.03,11.0,1.95,0.44,0.46,0.14,0.46,4.4,6.0
101107,Marvin Williams,203.2,237.0,Forward,3,2,2008-09,ATL,61,0.97,34.31,6.26,1.33,0.93,0.64,1.15,13.85,5.64
1899,James Posey,203.2,217.0,Forward,9,18,2008-09,NOH,75,0.0,28.53,4.83,1.09,0.77,0.28,1.05,8.91,5.58
2554,Mickael Pietrus,198.12,215.0,Forward,5,11,2008-09,ORL,54,0.46,24.61,3.26,1.2,0.57,0.44,1.04,9.44,5.3
201142,Kevin Durant,210.82,240.0,Forward,1,2,2008-09,OKC,74,1.0,38.99,6.51,2.77,1.3,0.72,3.04,25.28,4.48
2575,Luke Walton,203.2,235.0,Forward,5,32,2008-09,LAL,65,0.52,17.94,2.77,2.72,0.49,0.15,1.06,5.02,4.42
2443,Darius Songaila,205.74,248.0,Forward,5,49,2008-09,WAS,77,0.38,19.75,2.95,1.22,0.83,0.26,0.96,7.35,4.24
1477,Bruce Bowen,200.66,200.0,Forward,12,61,2008-09,SAS,80,0.12,18.82,1.81,0.5,0.45,0.16,0.31,2.68,4.0
2566,Travis Outlaw,205.74,207.0,Forward,5,23,2008-09,POR,81,0.07,27.73,4.09,1.02,0.58,0.7,1.16,12.77,4.0
101111,Charlie Villanueva,210.82,232.0,Forward,3,7,2008-09,MIL,78,0.6,26.86,6.67,1.76,0.64,0.72,1.77,16.21,3.45
201145,Jeff Green,203.2,235.0,Forward,1,5,2008-09,OKC,78,1.0,36.83,6.65,1.99,1.04,0.42,2.22,16.54,3.29
2059,Eduardo Najera,203.2,235.0,Forward,8,38,2008-09,NJN,27,0.0,11.81,2.48,0.7,0.37,0.15,0.67,2.93,3.25
2243,Brian Scalabrine,205.74,235.0,Forward,7,34,2008-09,BOS,39,0.21,12.92,1.28,0.46,0.18,0.26,0.31,3.49,3.21
2743,Kris Humphries,205.74,235.0,Forward,4,14,2008-09,TOR,29,0.0,9.14,2.41,0.34,0.28,0.21,0.28,3.93,3.2
201171,Carl Landry,205.74,248.0,Forward,1,31,2008-09,HOU,69,0.0,21.26,4.97,0.57,0.38,0.45,0.99,9.25,3.0
201146,Yi Jianlian,213.36,250.0,Forward,1,6,2008-09,NJN,61,0.85,23.3,5.34,0.98,0.48,0.59,1.15,8.61,2.99
201568,Danilo Gallinari,208.28,236.0,Forward,0,6,2008-09,NYK,28,0.07,14.71,1.96,0.54,0.5,0.14,0.54,6.07,2.87
2058,Mark Madsen,205.74,255.0,Forward,8,29,2008-09,MIN,19,0.05,6.11,0.95,0.21,0.05,0.05,0.16,0.32,2.63
200783,Craig Smith,200.66,265.0,Forward,2,36,2008-09,MIN,74,0.42,19.73,3.84,1.07,0.42,0.26,1.42,10.08,2.5
101121,Joey Graham,200.66,230.0,Forward,3,16,2008-09,TOR,78,0.13,19.76,3.74,0.62,0.45,0.15,0.95,7.65,2.45
201570,Joe Alexander,203.2,230.0,Forward,0,8,2008-09,MIL,59,0.0,12.14,1.95,0.71,0.25,0.49,0.88,4.71,2.4
1766,Maceo Baston,208.28,230.0,Forward,6,58,2008-09,IND,27,0.0,8.04,1.93,0.26,0.22,0.37,0.44,2.48,2.27
255,Grant Hill,203.2,225.0,Forward,14,3,2008-09,PHX,82,0.83,29.82,4.94,2.27,1.1,0.66,1.54,12.01,1.98
201152,Thaddeus Young,203.2,225.0,Forward,1,12,2008-09,PHI,75,0.95,34.4,5.03,1.15,1.33,0.31,1.57,15.27,1.97
2553,Jarvis Hayes,203.2,228.0,Forward,5,10,2008-09,NJN,74,0.01,24.76,3.61,0.73,0.7,0.09,0.66,8.7,1.91
101131,Jason Maxiell,200.66,260.0,Forward,3,26,2008-09,DET,78,0.05,18.05,4.15,0.31,0.32,0.81,0.58,5.79,1.88
201153,Julian Wright,203.2,225.0,Forward,1,13,2008-09,NOH,54,0.35,14.3,2.81,0.8,0.65,0.35,0.8,4.39,1.87
200758,Ronnie Brewer,200.66,235.0,Forward,2,14,2008-09,UTA,81,0.99,32.16,3.7,2.21,1.7,0.37,1.36,13.72,1.83
101132,Linas Kleiza,203.2,234.0,Forward,3,27,2008-09,DEN,82,0.09,22.24,3.99,0.78,0.38,0.17,1.0,9.91,1.82
201154,Al Thornton,203.2,235.0,Forward,1,14,2008-09,LAC,71,0.94,37.38,5.18,1.45,0.83,0.87,1.83,16.82,1.78
1904,Devean George,203.2,235.0,Forward,9,23,2008-09,DAL,43,0.4,16.47,1.81,0.35,0.53,0.26,0.4,3.42,1.6
200761,Shawne Williams,208.28,230.0,Forward,2,17,2008-09,DAL,15,0.0,11.33,3.07,0.13,0.13,0.6,0.33,2.8,1.57
2124,Malik Allen,208.28,255.0,Forward,7,61,2008-09,MIL,49,0.06,11.82,2.1,0.71,0.14,0.24,0.41,3.18,1.3
201163,Wilson Chandler,203.2,235.0,Forward,1,23,2008-09,NYK,82,0.85,33.35,5.43,2.07,0.87,0.91,1.7,14.44,1.17
201589,Darrell Arthur,205.74,235.0,Forward,0,27,2008-09,MEM,76,0.84,19.26,4.55,0.57,0.68,0.68,0.62,5.55,0.98
2694,Josh Powell,205.74,240.0,Forward,3,61,2008-09,LAL,60,0.02,11.72,2.93,0.45,0.15,0.28,0.85,4.17,0.85
101138,Brandon Bass,203.2,250.0,Forward,3,33,2008-09,DAL,81,0.0,19.43,4.53,0.53,0.33,0.68,1.06,8.47,0.83
201590,Donte Greene,210.82,226.0,Forward,0,28,2008-09,SAC,55,0.07,13.18,1.56,0.55,0.29,0.25,0.67,3.8,0.81
200796,Leon Powe,203.2,240.0,Forward,2,49,2008-09,BOS,70,0.1,17.53,4.93,0.66,0.34,0.54,1.09,7.69,0.8
101189,James Singleton,203.2,230.0,Forward,3,61,2008-09,DAL,62,0.1,14.26,4.03,0.27,0.42,0.45,0.58,5.06,0.8
200794,Paul Millsap,200.66,257.0,Forward,2,47,2008-09,UTA,76,0.5,30.13,8.61,1.82,1.03,0.96,1.7,13.53,0.8
923,Donyell Marshall,205.74,245.0,Forward,14,4,2008-09,PHI,25,0.0,7.56,1.6,0.6,0.16,0.2,0.24,3.76,0.8
200811,Lou Amundson,205.74,220.0,Forward,2,61,2008-09,PHX,76,0.0,13.74,3.55,0.37,0.42,0.86,0.74,4.22,0.8
2440,Matt Barnes,200.66,226.0,Forward,6,45,2008-09,PHX,77,0.52,27.04,5.47,2.75,0.68,0.34,1.69,10.23,0.8
201601,Luc Mbah a Moute,203.2,230.0,Forward,0,37,2008-09,MIL,82,0.63,25.78,5.94,1.06,1.06,0.55,1.22,7.24,0.76
201229,Anthony Tolliver,203.2,240.0,Forward,0,61,2008-09,SAS,19,0.0,10.95,2.16,0.89,0.26,0.05,0.37,2.74,0.71
201611,Henry Walker,198.12,235.0,Forward,0,47,2008-09,BOS,29,0.0,7.45,1.0,0.45,0.21,0.07,0.62,3.03,0.54
2032,Darius Miles,205.74,235.0,Forward,8,3,2008-09,MEM,34,0.0,8.76,1.68,0.5,0.32,0.59,0.62,3.53,0.45
201616,Darnell Jackson,205.74,253.0,Forward,0,52,2008-09,CLE,51,0.04,8.43,1.71,0.16,0.2,0.08,0.27,1.92,0.45
201605,Nathan Jawai,208.28,280.0,Forward,0,41,2008-09,TOR,6,0.0,3.17,0.33,0.0,0.0,0.0,0.33,0.33,0.44
201594,Walter Sharpe,205.74,245.0,Forward,0,32,2008-09,DET,8,0.0,2.5,0.38,0.0,0.0,0.25,0.0,1.0,0.44
201633,Rob Kurz,205.74,232.0,Forward,0,61,2008-09,GSW,40,0.12,11.05,2.02,0.5,0.35,0.48,0.4,3.92,0.44
201176,Jermareo Davidson,208.28,230.0,Forward,1,36,2008-09,GSW,14,0.0,7.93,2.43,0.07,0.14,0.21,0.36,3.0,0.42
201858,Cartier Martin,200.66,220.0,Forward,0,61,2008-09,CHA,33,0.03,8.06,1.0,0.39,0.24,0.12,0.27,2.61,0.05
1717,Dirk Nowitzki,213.36,245.0,Forward,11,9,2009-10,DAL,81,0.99,37.52,7.65,2.69,0.86,0.98,1.84,25.02,19.8
1718,Paul Pierce,200.66,235.0,Forward,11,10,2009-10,BOS,71,1.0,33.96,4.37,3.07,1.18,0.44,2.34,18.25,19.8
1740,Rashard Lewis,208.28,235.0,Forward,11,32,2009-10,ORL,72,1.0,32.9,4.42,1.49,1.08,0.39,1.5,14.07,18.01
708,Kevin Garnett,210.82,240.0,Forward,14,5,2009-10,BOS,69,1.0,29.86,7.33,2.68,0.99,0.83,1.46,14.35,16.42
2216,Zach Randolph,205.74,250.0,Forward,8,19,2009-10,MEM,81,1.0,37.67,11.73,1.84,0.99,0.42,2.15,20.75,16.0
2547,Chris Bosh,210.82,235.0,Forward,6,4,2009-10,TOR,70,1.0,36.09,10.84,2.37,0.61,0.97,2.41,23.97,15.78
2546,Carmelo Anthony,200.66,238.0,Forward,6,3,2009-10,DEN,69,1.0,38.17,6.58,3.22,1.28,0.43,3.03,28.16,15.78
2544,LeBron James,205.74,250.0,Forward,6,1,2009-10,CLE,76,1.0,39.03,7.29,8.57,1.64,1.01,3.43,29.71,15.78
1882,Elton Brand,205.74,254.0,Forward,10,1,2009-10,PHI,76,0.75,30.22,6.07,1.43,1.08,1.05,1.72,13.11,14.86
2210,Richard Jefferson,200.66,233.0,Forward,8,13,2009-10,SAS,81,0.86,31.11,4.4,1.95,0.56,0.49,1.3,12.27,14.2
978,Peja Stojakovic,208.28,229.0,Forward,11,14,2009-10,NOH,62,0.89,31.4,3.66,1.48,0.77,0.08,0.9,12.65,13.39
2430,Carlos Boozer,205.74,258.0,Forward,7,34,2009-10,UTA,78,1.0,34.27,11.21,3.17,1.08,0.46,2.72,19.47,12.32
2250,Bobby Simmons,198.12,235.0,Forward,8,41,2009-10,NJN,23,0.09,17.17,2.74,0.65,0.65,0.13,0.83,5.3,11.24
2736,Luol Deng,205.74,237.0,Forward,5,7,2009-10,CHI,70,0.99,37.87,7.31,2.04,0.94,0.87,1.91,17.57,10.36
2419,Tayshaun Prince,205.74,212.0,Forward,7,23,2009-10,DET,49,1.0,33.96,5.06,3.29,0.69,0.45,1.22,13.49,10.32
1733,Al Harrington,205.74,245.0,Forward,11,25,2009-10,NYK,72,0.21,30.49,5.62,1.53,0.86,0.36,1.83,17.72,10.03
2222,Gerald Wallace,200.66,220.0,Forward,8,25,2009-10,CHA,76,1.0,41.04,10.03,2.12,1.54,1.09,2.34,18.24,9.5
