PLAYER_ID,Name,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_NUMBER,SEASON_ID,TEAM_ABBREVIATION_y,GP,GS/G,MIN/G,REB/G,AST/G,STL/G,BLK/G,TOV/G,PTS/G,Salary
201566,Russell Westbrook,193.04,200.0,Guard,7,4,2015-16,OKC,80,1.0,34.38,7.82,10.42,2.04,0.25,4.28,23.48,16.74
202681,Kyrie Irving,187.96,195.0,Guard,4,1,2015-16,CLE,53,1.0,31.45,2.96,4.72,1.06,0.34,2.34,19.64,16.41
202328,Greg Monroe,208.28,250.0,Forward-Center,5,7,2015-16,MIL,79,0.85,29.29,8.81,2.25,0.91,0.85,1.63,15.32,16.41
202710,Jimmy Butler,200.66,230.0,Forward,4,30,2015-16,CHI,67,1.0,36.93,5.34,4.79,1.64,0.64,1.97,20.88,16.41
202695,Kawhi Leonard,200.66,225.0,Forward,4,15,2015-16,SAS,72,1.0,33.06,6.85,2.58,1.78,0.99,1.46,21.15,16.41
202083,Wesley Matthews,195.58,220.0,Guard,6,61,2015-16,DAL,78,1.0,33.9,3.05,1.94,1.0,0.22,1.0,12.53,16.41
202326,DeMarcus Cousins,208.28,270.0,Center,5,5,2015-16,SAC,65,1.0,34.55,11.49,3.29,1.55,1.42,3.83,26.89,15.85
201935,James Harden,195.58,220.0,Guard,6,3,2015-16,HOU,82,1.0,38.11,6.11,7.46,1.7,0.62,4.56,28.98,15.76
201579,Roy Hibbert,218.44,270.0,Center,7,17,2015-16,LAL,81,1.0,23.19,4.91,1.17,0.4,1.36,0.94,5.94,15.59
201569,Eric Gordon,190.5,215.0,Guard,7,7,2015-16,NOP,45,0.98,32.91,2.2,2.69,0.96,0.31,1.62,15.24,15.51
202691,Klay Thompson,198.12,220.0,Guard,4,11,2015-16,GSW,80,1.0,33.33,3.82,2.08,0.75,0.61,1.72,22.14,15.5
202330,Gordon Hayward,200.66,225.0,Forward,5,9,2015-16,UTA,80,1.0,36.16,4.96,3.7,1.19,0.34,2.52,19.73,15.41
201609,Goran Dragic,193.04,190.0,Guard,7,45,2015-16,MIA,72,1.0,32.82,3.85,5.82,0.99,0.24,2.57,14.14,14.78
203114,Khris Middleton,200.66,222.0,Forward,3,39,2015-16,MIL,79,1.0,36.1,3.82,4.19,1.66,0.24,2.28,18.15,14.7
203110,Draymond Green,198.12,230.0,Forward,3,35,2015-16,GSW,81,1.0,34.67,9.49,7.38,1.47,1.4,3.2,13.96,14.26
202684,Tristan Thompson,205.74,254.0,Forward-Center,4,4,2015-16,CLE,82,0.41,27.67,9.0,0.76,0.46,0.62,0.74,7.84,14.26
201568,Danilo Gallinari,208.28,236.0,Forward,7,6,2015-16,DEN,53,1.0,34.7,5.3,2.55,0.79,0.36,1.45,19.55,14.0
202704,Reggie Jackson,187.96,208.0,Guard,4,24,2015-16,DET,79,1.0,30.68,3.2,6.23,0.75,0.14,2.82,18.85,13.91
101106,Andrew Bogut,213.36,260.0,Center,10,1,2015-16,GSW,70,0.94,20.73,7.03,2.31,0.47,1.63,1.19,5.36,13.8
201960,DeMarre Carroll,198.12,215.0,Forward,6,27,2015-16,TOR,26,0.85,30.23,4.69,1.04,1.69,0.23,1.08,11.0,13.6
202339,Eric Bledsoe,185.42,214.0,Guard,5,18,2015-16,PHX,31,1.0,34.16,4.03,6.13,2.03,0.61,3.55,20.39,13.5
2744,Al Jefferson,208.28,280.0,Center,11,15,2015-16,CHA,47,0.38,23.32,6.4,1.49,0.64,0.87,0.72,11.96,13.5
2225,Tony Parker,187.96,185.0,Guard,14,28,2015-16,SAS,72,1.0,27.5,2.44,5.26,0.75,0.15,1.82,11.9,13.44
201149,Joakim Noah,210.82,232.0,Forward-Center,8,9,2015-16,CHI,29,0.07,21.9,8.79,3.79,0.62,1.0,1.79,4.28,13.4
201587,Nicolas Batum,203.2,230.0,Forward-Guard,7,25,2015-16,CHA,70,1.0,34.97,6.11,5.76,0.93,0.61,2.93,14.94,13.13
2199,Tyson Chandler,213.36,235.0,Center,14,2,2015-16,PHX,66,0.91,24.52,8.73,0.97,0.55,0.67,1.41,7.15,13.0
201937,Ricky Rubio,187.96,190.0,Guard,4,5,2015-16,MIN,76,1.0,30.57,4.29,8.66,2.13,0.13,2.54,10.08,12.7
200752,Rudy Gay,203.2,250.0,Forward-Guard,9,8,2015-16,SAC,70,1.0,33.99,6.51,1.71,1.43,0.73,1.99,17.2,12.4
201593,Nikola Pekovic,210.82,307.0,Center,5,31,2015-16,MIN,12,0.25,13.0,1.75,0.92,0.08,0.0,0.75,4.5,12.1
200768,Kyle Lowry,182.88,196.0,Guard,9,24,2015-16,TOR,77,1.0,37.03,4.74,6.42,2.05,0.44,2.92,21.22,12.0
101161,Amir Johnson,205.74,240.0,Forward-Center,10,56,2015-16,BOS,79,0.96,22.78,6.39,1.75,0.66,1.05,1.19,7.3,12.0
202324,Derrick Favors,205.74,265.0,Forward,5,3,2015-16,UTA,62,0.95,31.98,8.11,1.52,1.19,1.47,1.68,16.39,12.0
201143,Al Horford,205.74,240.0,Forward-Center,8,3,2015-16,ATL,82,1.0,32.09,7.27,3.21,0.83,1.48,1.3,15.23,12.0
2738,Andre Iguodala,198.12,215.0,Forward-Guard,11,9,2015-16,GSW,65,0.02,26.65,4.05,3.37,1.12,0.29,1.22,7.03,11.71
201939,Stephen Curry,187.96,185.0,Guard,6,7,2015-16,GSW,79,1.0,34.18,5.44,6.67,2.14,0.19,3.32,30.06,11.37
202696,Nikola Vucevic,208.28,260.0,Center,4,16,2015-16,ORL,65,0.92,31.34,8.86,2.75,0.82,1.08,1.89,18.17,11.25
201152,Thaddeus Young,203.2,225.0,Forward,8,12,2015-16,BKN,73,1.0,32.97,9.04,1.86,1.53,0.51,1.86,15.1,11.24
202702,Kenneth Faried,203.2,220.0,Forward-Center,4,22,2015-16,DEN,67,0.96,25.28,8.67,1.18,0.48,0.9,1.36,12.46,11.24
201950,Jrue Holiday,193.04,205.0,Guard,6,17,2015-16,NOP,65,0.35,28.17,3.0,6.02,1.35,0.34,2.57,16.75,10.6
101145,Monta Ellis,190.5,185.0,Guard,10,40,2015-16,IND,81,1.0,33.75,3.35,4.73,1.85,0.46,2.51,13.84,10.3
2736,Luol Deng,205.74,237.0,Forward,11,7,2015-16,MIA,74,0.99,32.35,5.99,1.89,1.0,0.39,1.09,12.31,10.15
201942,DeMar DeRozan,198.12,220.0,Forward-Guard,6,9,2015-16,TOR,78,1.0,35.95,4.47,4.04,1.04,0.27,2.24,23.46,10.05
201168,Tiago Splitter,210.82,245.0,Forward-Center,5,28,2015-16,ATL,36,0.06,16.08,3.33,0.83,0.56,0.33,0.67,5.58,9.76
2216,Zach Randolph,205.74,250.0,Forward,14,19,2015-16,MEM,68,0.78,29.65,7.78,2.09,0.63,0.19,1.54,15.29,9.64
201144,Mike Conley,182.88,175.0,Guard,8,4,2015-16,MEM,56,1.0,31.45,2.93,6.11,1.2,0.29,1.5,15.3,9.59
200765,Rajon Rondo,185.42,180.0,Guard,9,21,2015-16,SAC,72,1.0,35.24,6.04,11.65,1.96,0.14,3.86,11.93,9.5
202692,Alec Burks,195.58,214.0,Guard,4,12,2015-16,UTA,31,0.1,25.71,3.52,2.03,0.58,0.13,1.65,13.29,9.46
201600,Omer Asik,213.36,255.0,Center,5,36,2015-16,NOP,68,0.94,17.32,6.09,0.38,0.31,0.34,0.88,3.96,9.21
708,Kevin Garnett,210.82,240.0,Forward,20,5,2015-16,MIN,38,1.0,14.63,3.95,1.63,0.74,0.26,0.42,3.21,8.5
201959,Taj Gibson,205.74,232.0,Forward,6,26,2015-16,CHI,73,0.75,26.52,6.9,1.45,0.64,1.05,1.07,8.59,8.5
1717,Dirk Nowitzki,213.36,245.0,Forward,17,9,2015-16,DAL,75,1.0,31.52,6.52,1.76,0.69,0.69,1.12,18.29,8.33
201147,Corey Brewer,205.74,188.0,Forward-Guard,8,7,2015-16,HOU,82,0.15,20.35,2.43,1.33,1.02,0.23,0.95,7.2,8.23
202329,Al-Farouq Aminu,203.2,220.0,Forward,5,8,2015-16,POR,82,1.0,28.55,6.09,1.68,0.88,0.65,1.46,10.23,8.04
201167,Arron Afflalo,195.58,210.0,Guard,8,27,2015-16,NYK,71,0.8,33.39,3.75,2.03,0.35,0.14,1.15,12.8,8.0
201952,Jeff Teague,190.5,195.0,Guard,6,19,2015-16,ATL,79,0.99,28.54,2.71,5.95,1.23,0.3,2.76,15.68,8.0
201564,O.J. Mayo,195.58,210.0,Guard,7,3,2015-16,MIL,41,0.59,26.59,2.56,2.88,1.17,0.2,1.76,7.83,8.0
201588,George Hill,193.04,188.0,Guard,7,26,2015-16,IND,74,0.99,34.11,4.03,3.5,1.12,0.23,1.36,12.08,8.0
202340,Avery Bradley,190.5,180.0,Guard,5,19,2015-16,BOS,76,0.95,33.37,2.89,2.08,1.54,0.25,1.43,15.2,7.73
201585,Kosta Koufos,213.36,245.0,Center,7,23,2015-16,SAC,78,0.18,19.0,5.42,0.42,0.51,0.9,0.62,6.78,7.7
2564,Boris Diaw,203.2,250.0,Forward-Center,12,21,2015-16,SAS,76,0.05,18.24,3.07,2.32,0.34,0.28,1.28,6.38,7.5
2200,Pau Gasol,213.36,250.0,Forward-Center,14,3,2015-16,CHI,72,1.0,31.82,11.01,4.08,0.58,2.03,2.28,16.49,7.45
101181,Jose Calderon,190.5,200.0,Guard,10,61,2015-16,NYK,72,1.0,28.11,3.18,4.14,0.88,0.1,1.21,7.56,7.4
200755,JJ Redick,190.5,200.0,Guard,9,11,2015-16,LAC,75,1.0,27.96,1.85,1.41,0.56,0.07,1.04,16.35,7.08
203076,Anthony Davis,208.28,253.0,Forward-Center,3,1,2015-16,NOP,61,1.0,35.48,10.28,1.9,1.28,2.05,1.98,24.28,7.07
101107,Marvin Williams,203.2,237.0,Forward,10,2,2015-16,CHA,81,1.0,28.86,6.43,1.36,0.72,0.95,0.77,11.7,7.0
101150,Lou Williams,187.96,175.0,Guard,10,45,2015-16,LAL,67,0.52,28.46,2.52,2.49,0.93,0.28,1.6,15.34,7.0
202334,Ed Davis,205.74,218.0,Forward-Center,5,13,2015-16,POR,81,0.0,20.79,7.4,1.09,0.7,0.89,0.79,6.49,6.98
202738,Isaiah Thomas,175.26,185.0,Guard,4,60,2015-16,BOS,82,0.96,32.24,2.96,6.21,1.11,0.11,2.68,22.23,6.91
203109,Jae Crowder,198.12,235.0,Forward,3,34,2015-16,BOS,73,1.0,31.62,5.11,1.85,1.73,0.48,1.14,14.22,6.8
203382,Aron Baynes,208.28,260.0,Forward-Center,3,61,2015-16,DET,81,0.01,15.22,4.74,0.63,0.26,0.64,0.83,6.35,6.5
201171,Carl Landry,205.74,248.0,Forward,8,31,2015-16,PHI,36,0.33,15.81,4.06,0.89,0.33,0.25,0.61,9.75,6.5
201976,Patrick Beverley,187.96,180.0,Guard,3,42,2015-16,HOU,71,0.89,28.75,3.52,3.37,1.32,0.37,1.28,9.86,6.49
203077,Michael Kidd-Gilchrist,198.12,232.0,Forward,3,2,2015-16,CHA,7,1.0,29.29,6.43,1.29,0.43,0.43,1.14,12.71,6.33
101127,Jarrett Jack,190.5,200.0,Guard,10,22,2015-16,BKN,32,1.0,32.09,4.25,7.38,1.06,0.22,2.94,12.84,6.3
201975,Jodie Meeks,193.04,210.0,Guard,6,41,2015-16,DET,3,0.0,14.33,1.67,1.0,0.0,0.0,0.33,7.33,6.27
202335,Patrick Patterson,203.2,235.0,Forward,5,14,2015-16,TOR,79,0.0,25.57,4.33,1.19,0.67,0.41,0.82,6.87,6.27
201150,Spencer Hawes,215.9,245.0,Forward-Center,8,10,2015-16,CHA,57,0.11,18.16,4.28,1.91,0.39,0.47,1.02,5.96,6.11
201158,Marco Belinelli,195.58,220.0,Guard,8,18,2015-16,SAC,68,0.1,24.59,1.72,1.87,0.54,0.03,1.18,10.24,6.06
203952,Andrew Wiggins,200.66,197.0,Forward,1,1,2015-16,MIN,81,1.0,35.12,3.59,2.02,0.96,0.57,2.25,20.68,5.76
2594,Kyle Korver,200.66,212.0,Forward-Guard,12,51,2015-16,ATL,80,1.0,30.01,3.25,2.05,0.75,0.44,1.23,9.24,5.75
1626157,Karl-Anthony Towns,213.36,248.0,Forward-Center,0,1,2015-16,MIN,82,1.0,32.04,10.46,1.96,0.71,1.68,2.23,18.33,5.7
203078,Bradley Beal,193.04,207.0,Guard,3,3,2015-16,WAS,55,0.64,31.05,3.42,2.95,0.98,0.2,2.04,17.42,5.69
2037,Jamal Crawford,195.58,200.0,Guard,15,8,2015-16,LAC,79,0.06,26.91,1.84,2.32,0.66,0.15,1.43,14.18,5.68
202703,Nikola Mirotic,208.28,250.0,Forward,1,23,2015-16,CHI,66,0.58,24.94,5.48,1.52,0.88,0.7,1.55,11.77,5.54
2733,Shaun Livingston,200.66,192.0,Guard,11,4,2015-16,GSW,78,0.04,19.49,2.17,3.04,0.73,0.35,1.0,6.26,5.54
200782,P.J. Tucker,195.58,245.0,Forward,9,35,2015-16,PHX,82,0.98,30.98,6.24,2.16,1.29,0.24,1.35,7.95,5.5
101114,Deron Williams,190.5,200.0,Guard,10,3,2015-16,DAL,65,0.97,32.4,2.92,5.82,0.94,0.22,2.31,14.12,5.38
1495,Tim Duncan,210.82,250.0,Forward-Center,18,1,2015-16,SAS,61,0.98,25.18,7.33,2.67,0.77,1.28,1.48,8.56,5.25
2585,Zaza Pachulia,210.82,270.0,Center,12,42,2015-16,DAL,76,0.91,26.37,9.45,1.68,0.84,0.29,1.57,8.55,5.2
203506,Victor Oladipo,190.5,213.0,Guard,2,2,2015-16,ORL,72,0.72,33.04,4.79,3.92,1.61,0.75,2.12,16.01,5.19
203079,Dion Waiters,190.5,210.0,Guard,3,4,2015-16,OKC,78,0.19,27.59,2.59,1.97,1.04,0.19,1.54,9.77,5.14
1626156,D'Angelo Russell,190.5,193.0,Guard,0,2,2015-16,LAL,80,0.6,28.24,3.42,3.32,1.16,0.16,2.45,13.18,5.1
2549,Chris Kaman,213.36,265.0,Center,12,6,2015-16,POR,16,0.12,7.0,1.5,0.69,0.06,0.06,0.5,2.75,5.02
201228,C.J. Watson,187.96,175.0,Guard,8,61,2015-16,ORL,33,0.06,19.88,2.0,2.67,0.58,0.15,0.76,4.3,5.0
2747,JR Smith,198.12,220.0,Guard,11,18,2015-16,CLE,77,1.0,30.68,2.82,1.69,1.05,0.27,0.77,12.4,5.0
201973,Jonas Jerebko,208.28,231.0,Forward,6,39,2015-16,BOS,78,0.0,15.08,3.69,0.79,0.26,0.31,0.67,4.36,5.0
202694,Marcus Morris Sr.,203.2,218.0,Forward,4,14,2015-16,DET,80,1.0,35.7,5.05,2.51,0.84,0.29,1.75,14.14,5.0
202389,Timofey Mozgov,215.9,275.0,Center,5,61,2015-16,CLE,76,0.63,17.45,4.43,0.43,0.29,0.75,0.93,6.25,4.95
202344,Trevor Booker,203.2,228.0,Forward,5,23,2015-16,UTA,79,0.03,20.66,5.72,1.05,0.75,0.52,1.03,5.86,4.78
202685,Jonas Valanciunas,210.82,265.0,Center,3,5,2015-16,TOR,60,0.98,25.95,9.12,0.7,0.42,1.33,1.42,12.8,4.66
1626143,Jahlil Okafor,208.28,270.0,Forward-Center,0,3,2015-16,PHI,53,0.91,30.02,7.04,1.23,0.42,1.15,2.34,17.51,4.58
202713,Kyle Singler,203.2,228.0,Forward,3,33,2015-16,OKC,68,0.03,14.37,2.07,0.35,0.44,0.13,0.47,3.4,4.5
2399,Mike Dunleavy,205.74,230.0,Forward-Guard,13,3,2015-16,CHI,31,0.97,22.68,2.68,1.26,0.45,0.32,0.84,7.16,4.5
201582,Alexis Ajinca,218.44,248.0,Center,7,20,2015-16,NOP,59,0.29,14.59,4.56,0.53,0.32,0.61,0.92,5.97,4.39
201162,Jared Dudley,198.12,237.0,Forward,8,22,2015-16,WAS,81,0.51,25.9,3.53,2.11,0.93,0.22,0.99,7.88,4.38
2749,Jameer Nelson,182.88,190.0,Guard,11,20,2015-16,DEN,39,0.38,26.56,2.95,4.87,0.64,0.13,1.69,7.67,4.34
200826,J.J. Barea,177.8,180.0,Guard,9,61,2015-16,DAL,74,0.22,22.53,2.05,4.08,0.35,0.03,1.53,10.92,4.29
203081,Damian Lillard,187.96,195.0,Guard,3,6,2015-16,POR,75,1.0,35.68,4.03,6.83,0.87,0.37,3.23,25.05,4.24
203469,Cody Zeller,210.82,240.0,Forward-Center,2,4,2015-16,CHA,73,0.82,24.3,6.23,0.97,0.78,0.86,0.93,8.74,4.2
203932,Aaron Gordon,203.2,235.0,Forward,1,4,2015-16,ORL,78,0.47,23.88,6.5,1.64,0.76,0.71,0.85,9.22,4.17
204001,Kristaps Porzingis,218.44,240.0,Forward-Center,0,4,2015-16,NYK,72,1.0,28.43,7.31,1.31,0.74,1.86,1.68,14.28,4.13
1713,Vince Carter,198.12,220.0,Forward-Guard,17,5,2015-16,MEM,60,0.05,16.75,2.43,0.93,0.63,0.27,0.58,6.58,4.09
2734,Devin Harris,190.5,185.0,Guard,11,5,2015-16,DAL,64,0.0,20.0,2.16,1.84,0.94,0.2,1.03,7.61,4.05
202730,Lavoy Allen,205.74,260.0,Forward-Center,4,50,2015-16,IND,79,0.35,20.24,5.37,0.96,0.33,0.53,0.87,5.42,4.05
101133,Ian Mahinmi,210.82,262.0,Center,8,28,2015-16,IND,71,1.0,25.58,7.14,1.46,0.92,1.06,1.41,9.3,4.0
201941,Jordan Hill,208.28,240.0,Forward-Center,6,8,2015-16,IND,73,0.15,20.73,6.18,1.19,0.49,0.51,1.26,8.84,4.0
101187,Alan Anderson,198.12,220.0,Forward-Guard,10,61,2015-16,WAS,13,0.0,14.77,2.08,1.08,0.31,0.08,0.15,5.0,4.0
200757,Thabo Sefolosha,198.12,215.0,Forward-Guard,9,13,2015-16,ATL,75,0.15,23.44,4.45,1.43,1.13,0.49,0.91,6.4,4.0
101109,Raymond Felton,185.42,205.0,Guard,10,5,2015-16,DAL,80,0.39,27.4,3.22,3.55,0.85,0.19,1.51,9.54,3.95
202357,Nemanja Bjelica,205.74,234.0,Forward,0,35,2015-16,MIN,60,0.0,17.92,3.5,1.37,0.43,0.35,0.78,5.13,3.95
203084,Harrison Barnes,203.2,225.0,Forward,3,7,2015-16,GSW,66,0.89,30.94,4.92,1.77,0.62,0.15,0.86,11.73,3.87
201578,Marreese Speights,208.28,255.0,Forward-Center,7,16,2015-16,GSW,72,0.0,11.56,3.32,0.85,0.26,0.47,0.92,7.11,3.82
203458,Alex Len,213.36,250.0,Center,2,5,2015-16,PHX,78,0.59,23.35,7.62,1.24,0.49,0.79,1.86,9.01,3.81
2555,Nick Collison,208.28,255.0,Forward-Center,12,12,2015-16,OKC,59,0.07,11.85,2.9,0.88,0.25,0.27,0.85,2.08,3.75
203124,Kyle O'Quinn,205.74,250.0,Forward-Center,3,49,2015-16,NYK,65,0.02,11.75,3.85,1.11,0.31,0.75,0.94,4.75,3.75
201988,Patty Mills,187.96,180.0,Guard,6,55,2015-16,SAS,81,0.04,20.52,1.95,2.79,0.73,0.07,0.94,8.52,3.58
203082,Terrence Ross,200.66,206.0,Forward-Guard,3,8,2015-16,TOR,73,0.1,23.93,2.53,0.77,0.74,0.34,0.63,9.86,3.55
2440,Matt Barnes,200.66,226.0,Forward,13,45,2015-16,MEM,76,0.59,28.82,5.53,2.14,1.03,0.75,1.59,9.97,3.54
203115,Will Barton,195.58,181.0,Guard,3,40,2015-16,DEN,82,0.01,28.7,5.8,2.48,0.87,0.48,1.7,14.37,3.53
203935,Marcus Smart,190.5,220.0,Guard,1,6,2015-16,BOS,61,0.16,27.33,4.18,3.03,1.49,0.3,1.31,9.15,3.43
202711,Bojan Bogdanovic,200.66,226.0,Forward,1,31,2015-16,BKN,79,0.49,26.77,3.23,1.25,0.37,0.06,1.46,11.23,3.43
202323,Evan Turner,198.12,220.0,Forward-Guard,5,2,2015-16,BOS,81,0.15,28.04,4.9,4.43,0.99,0.35,2.09,10.54,3.43
1626161,Willie Cauley-Stein,213.36,240.0,Center,0,6,2015-16,SAC,66,0.59,21.39,5.33,0.56,0.71,1.0,0.7,7.02,3.4
1718,Paul Pierce,200.66,235.0,Forward,17,10,2015-16,LAC,68,0.56,18.1,2.74,1.04,0.49,0.25,0.85,6.13,3.38
201627,Anthony Morrow,195.58,210.0,Guard,7,61,2015-16,OKC,68,0.09,13.62,0.91,0.35,0.32,0.07,0.25,5.59,3.34
203118,Mike Scott,200.66,237.0,Forward,3,43,2015-16,ATL,75,0.0,15.28,2.75,1.04,0.33,0.23,0.56,6.19,3.33
2400,Drew Gooden,208.28,250.0,Forward,13,4,2015-16,WAS,30,0.0,10.17,2.83,0.43,0.27,0.37,0.43,2.73,3.3
203083,Andre Drummond,210.82,279.0,Center,3,9,2015-16,DET,81,1.0,32.91,14.79,0.83,1.47,1.38,1.91,16.22,3.27
203909,KJ McDaniels,198.12,205.0,Forward-Guard,1,32,2015-16,HOU,37,0.03,6.35,1.14,0.27,0.19,0.16,0.46,2.41,3.19
203463,Ben McLemore,190.5,195.0,Guard,2,7,2015-16,SAC,68,0.78,21.22,2.18,1.16,0.76,0.15,1.46,7.81,3.16
203944,Julius Randle,203.2,250.0,Forward-Center,1,7,2015-16,LAL,81,0.74,28.22,10.23,1.78,0.65,0.36,1.84,11.35,3.13
203085,Austin Rivers,193.04,200.0,Guard,3,10,2015-16,LAC,67,0.1,21.85,1.94,1.48,0.72,0.13,0.91,8.85,3.11
203086,Meyers Leonard,213.36,260.0,Forward-Center,3,11,2015-16,POR,61,0.16,21.85,5.15,1.51,0.13,0.3,1.26,8.38,3.08
203087,Jeremy Lamb,195.58,180.0,Forward-Guard,3,12,2015-16,CHA,66,0.0,18.59,3.82,1.17,0.64,0.45,0.76,8.79,3.03
201573,Jerryd Bayless,190.5,200.0,Guard,7,11,2015-16,MIL,52,0.35,28.94,2.71,3.13,0.9,0.21,1.4,10.4,3.0
101138,Brandon Bass,203.2,250.0,Forward,10,33,2015-16,LAL,66,0.0,20.33,4.32,1.12,0.5,0.83,0.64,7.17,3.0
201229,Anthony Tolliver,203.2,240.0,Forward,7,61,2015-16,DET,72,0.07,18.62,3.18,0.72,0.36,0.22,0.39,5.32,3.0
203089,John Henson,205.74,219.0,Forward-Center,3,14,2015-16,MIL,57,0.02,16.84,3.88,0.95,0.32,1.91,1.12,6.96,2.94
202353,Tibor Pleiss,220.98,256.0,Center,0,31,2015-16,UTA,12,0.0,6.83,1.25,0.17,0.08,0.17,0.67,2.0,2.9
203090,Maurice Harkless,200.66,220.0,Forward-Guard,3,15,2015-16,POR,78,0.18,18.68,3.59,0.86,0.63,0.45,0.79,6.38,2.89
203484,Kentavious Caldwell-Pope,195.58,204.0,Guard,2,8,2015-16,DET,76,1.0,36.7,3.71,1.82,1.45,0.22,1.38,14.54,2.89
203917,Nik Stauskas,198.12,207.0,Guard,1,8,2015-16,PHI,73,0.48,24.78,2.51,1.89,0.6,0.27,1.29,8.45,2.87
2617,Udonis Haslem,200.66,235.0,Forward,12,61,2015-16,MIA,37,0.0,7.03,2.03,0.38,0.14,0.05,0.14,1.59,2.85
201967,Dante Cunningham,203.2,230.0,Forward,6,33,2015-16,NOP,80,0.57,24.64,2.95,0.96,0.52,0.41,0.51,6.05,2.85
202687,Bismack Biyombo,203.2,255.0,Center,4,7,2015-16,TOR,82,0.27,22.05,7.99,0.35,0.23,1.62,0.87,5.54,2.81
1938,Manu Ginobili,198.12,205.0,Guard,13,57,2015-16,SAS,58,0.0,19.55,2.52,3.05,1.14,0.19,1.71,9.57,2.81
201589,Darrell Arthur,205.74,235.0,Forward,7,27,2015-16,DEN,70,0.23,21.66,4.19,1.37,0.76,0.69,0.94,7.53,2.81
202338,Kevin Seraphin,208.28,278.0,Forward-Center,5,17,2015-16,NYK,48,0.0,10.96,2.62,0.98,0.17,0.75,0.9,3.9,2.81
203504,Trey Burke,182.88,185.0,Guard,2,9,2015-16,UTA,64,0.0,21.34,1.75,2.31,0.55,0.09,1.25,10.61,2.66
203092,Tyler Zeller,210.82,250.0,Forward-Center,3,17,2015-16,BOS,60,0.05,11.83,2.97,0.48,0.17,0.37,0.77,6.07,2.62
1626163,Frank Kaminsky,213.36,240.0,Forward-Center,0,9,2015-16,CHA,81,0.04,21.09,4.14,1.21,0.47,0.53,0.72,7.48,2.61
203468,CJ McCollum,190.5,190.0,Guard,2,10,2015-16,POR,80,1.0,34.75,3.24,4.26,1.21,0.29,2.45,20.82,2.53
2571,Leandro Barbosa,190.5,194.0,Guard,12,28,2015-16,GSW,68,0.0,15.87,1.72,1.21,0.65,0.15,0.78,6.37,2.5
201949,James Johnson,200.66,240.0,Forward,6,16,2015-16,TOR,57,0.56,16.25,2.21,1.18,0.51,0.58,0.95,5.04,2.5
1626159,Justise Winslow,198.12,222.0,Forward-Guard,0,10,2015-16,MIA,78,0.1,28.62,5.17,1.51,0.87,0.33,1.22,6.44,2.48
