PLAYER_ID,Name,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_NUMBER,SEASON_ID,TEAM_ABBREVIATION_y,GP,GS/G,MIN/G,REB/G,AST/G,STL/G,BLK/G,TOV/G,PTS/G,Salary
2405,Amar'e Stoudemire,208.28,245.0,Forward-Center,7,9,2009-10,PHX,82,1.0,34.61,8.93,1.0,0.63,1.01,2.6,23.12,16.38
2240,Gilbert Arenas,193.04,215.0,Guard,8,30,2009-10,WAS,32,1.0,36.53,4.16,7.19,1.28,0.28,3.66,22.56,16.19
1713,Vince Carter,198.12,220.0,Forward-Guard,11,5,2009-10,ORL,75,0.99,30.8,3.91,3.15,0.71,0.24,1.41,16.59,16.12
2216,Zach Randolph,205.74,250.0,Forward,8,19,2009-10,MEM,81,1.0,37.67,11.73,1.84,0.99,0.42,2.15,20.75,16.0
2548,Dwyane Wade,193.04,220.0,Guard,6,5,2009-10,MIA,77,1.0,36.26,4.84,6.51,1.84,1.06,3.27,26.56,15.78
2547,Chris Bosh,210.82,235.0,Forward,6,4,2009-10,TOR,70,1.0,36.09,10.84,2.37,0.61,0.97,2.41,23.97,15.78
2546,Carmelo Anthony,200.66,238.0,Forward,6,3,2009-10,DEN,69,1.0,38.17,6.58,3.22,1.28,0.43,3.03,28.16,15.78
2544,LeBron James,205.74,250.0,Forward,6,1,2009-10,CLE,76,1.0,39.03,7.29,8.57,1.64,1.01,3.43,29.71,15.78
2730,Dwight Howard,208.28,265.0,Forward-Center,5,1,2009-10,ORL,82,1.0,34.67,13.2,1.76,0.91,2.78,3.34,18.33,15.2
1882,Elton Brand,205.74,254.0,Forward,10,1,2009-10,PHI,76,0.75,30.22,6.07,1.43,1.08,1.05,1.72,13.11,14.86
2210,Richard Jefferson,200.66,233.0,Forward,8,13,2009-10,SAS,81,0.86,31.11,4.4,1.95,0.56,0.49,1.3,12.27,14.2
101108,Chris Paul,182.88,175.0,Guard,4,4,2009-10,NOH,45,1.0,38.04,4.24,10.67,2.13,0.18,2.49,18.69,13.52
101114,Deron Williams,190.5,200.0,Guard,4,3,2009-10,UTA,76,1.0,36.87,3.99,10.5,1.26,0.21,3.32,18.67,13.52
978,Peja Stojakovic,208.28,229.0,Forward,11,14,2009-10,NOH,62,0.89,31.4,3.66,1.48,0.77,0.08,0.9,12.65,13.39
2202,Jason Richardson,198.12,225.0,Guard,8,5,2009-10,PHX,79,0.96,31.46,5.11,1.81,0.84,0.42,1.16,15.68,13.33
959,Steve Nash,190.5,178.0,Guard,13,15,2009-10,PHX,81,1.0,32.84,3.31,11.01,0.52,0.15,3.64,16.46,13.12
2225,Tony Parker,187.96,185.0,Guard,8,28,2009-10,SAS,56,0.89,30.86,2.41,5.66,0.52,0.14,2.66,15.96,12.6
101115,Andrew Bynum,213.36,285.0,Center,4,10,2009-10,LAL,65,1.0,30.42,8.32,1.05,0.54,1.45,1.77,15.03,12.5
2430,Carlos Boozer,205.74,258.0,Forward,7,34,2009-10,UTA,78,1.0,34.27,11.21,3.17,1.08,0.46,2.72,19.47,12.32
1802,Brad Miller,213.36,261.0,Forward-Center,11,61,2009-10,CHI,82,0.45,23.78,4.87,1.88,0.54,0.35,1.3,8.77,12.25
2738,Andre Iguodala,198.12,215.0,Forward-Guard,5,9,2009-10,PHI,82,1.0,38.94,6.45,5.76,1.72,0.67,2.66,17.09,12.2
956,Erick Dampier,210.82,265.0,Center,13,10,2009-10,DAL,55,0.85,23.27,7.27,0.56,0.27,1.4,1.11,5.96,12.12
1884,Baron Davis,190.5,212.0,Guard,10,3,2009-10,LAC,75,0.97,33.64,3.55,7.97,1.68,0.57,2.81,15.27,12.1
1497,Chauncey Billups,190.5,210.0,Guard,12,3,2009-10,DEN,73,1.0,34.11,3.12,5.6,1.12,0.12,2.42,19.55,12.1
2744,Al Jefferson,208.28,280.0,Center,5,15,2009-10,MIN,76,1.0,32.41,9.25,1.8,0.83,1.29,1.79,17.12,12.0
2199,Tyson Chandler,213.36,235.0,Center,8,2,2009-10,CHA,51,0.53,22.8,6.27,0.31,0.33,1.08,1.78,6.53,11.7
1888,Richard Hamilton,200.66,193.0,Guard,10,7,2009-10,DET,46,1.0,33.74,2.65,4.39,0.65,0.07,2.5,18.07,11.38
2250,Bobby Simmons,198.12,235.0,Forward,8,41,2009-10,NJN,23,0.09,17.17,2.74,0.65,0.65,0.13,0.83,5.3,11.24
101145,Monta Ellis,190.5,185.0,Guard,4,40,2009-10,GSW,64,1.0,41.36,4.02,5.31,2.23,0.39,3.81,25.48,11.0
2731,Emeka Okafor,208.28,255.0,Center,5,2,2009-10,NOH,82,1.0,28.9,9.05,0.67,0.66,1.55,1.35,10.37,10.8
1938,Manu Ginobili,198.12,205.0,Guard,7,57,2009-10,SAS,75,0.28,28.67,3.79,4.93,1.37,0.32,2.05,16.49,10.73
2549,Chris Kaman,213.36,265.0,Center,6,6,2009-10,LAC,76,1.0,34.32,9.26,1.58,0.49,1.24,2.93,18.53,10.4
2736,Luol Deng,205.74,237.0,Forward,5,7,2009-10,CHI,70,0.99,37.87,7.31,2.04,0.94,0.87,1.91,17.57,10.36
2419,Tayshaun Prince,205.74,212.0,Forward,7,23,2009-10,DET,49,1.0,33.96,5.06,3.29,0.69,0.45,1.22,13.49,10.32
101122,Danny Granger,205.74,222.0,Forward-Guard,4,17,2009-10,IND,62,1.0,36.74,5.52,2.76,1.52,0.82,2.53,24.15,10.13
1733,Al Harrington,205.74,245.0,Forward,11,25,2009-10,NYK,72,0.21,30.49,5.62,1.53,0.86,0.36,1.83,17.72,10.03
101106,Andrew Bogut,213.36,260.0,Center,4,1,2009-10,MIL,69,1.0,32.3,10.16,1.84,0.57,2.54,1.9,15.87,10.0
2732,Ben Gordon,190.5,205.0,Guard,5,3,2009-10,DET,62,0.27,27.9,1.92,2.68,0.79,0.1,1.9,13.79,10.0
2399,Mike Dunleavy,205.74,230.0,Forward-Guard,7,3,2009-10,IND,67,0.22,22.18,3.52,1.54,0.57,0.22,1.07,9.94,9.78
2034,Mike Miller,203.2,218.0,Forward-Guard,9,5,2009-10,WAS,54,0.93,33.43,6.22,3.93,0.72,0.22,2.13,10.85,9.78
2222,Gerald Wallace,200.66,220.0,Forward,8,25,2009-10,CHA,76,1.0,41.04,10.03,2.12,1.54,1.09,2.34,18.24,9.5
2550,Kirk Hinrich,193.04,190.0,Guard,6,7,2009-10,CHI,74,0.72,33.53,3.51,4.46,1.15,0.32,1.53,10.88,9.5
2037,Jamal Crawford,195.58,200.0,Guard,9,8,2009-10,ATL,79,0.0,31.14,2.54,3.01,0.77,0.15,1.73,18.04,9.36
1891,Jason Terry,187.96,185.0,Guard,10,10,2009-10,DAL,77,0.16,32.99,1.82,3.79,1.22,0.22,1.42,16.62,9.07
2561,David West,205.74,250.0,Forward,6,18,2009-10,NOH,81,1.0,36.41,7.47,2.95,0.94,0.74,2.14,19.02,9.07
2564,Boris Diaw,203.2,250.0,Forward-Center,6,21,2009-10,CHA,82,1.0,35.44,5.17,3.96,0.73,0.7,2.17,11.28,9.0
2045,Hedo Turkoglu,208.28,220.0,Forward,9,16,2009-10,TOR,74,0.93,30.7,4.64,4.11,0.74,0.43,1.69,11.28,9.0
1894,Corey Maggette,198.12,225.0,Forward,10,13,2009-10,GSW,70,0.7,29.73,5.33,2.46,0.73,0.06,2.4,19.81,8.94
2590,Mo Williams,185.42,198.0,Guard,6,47,2009-10,CLE,69,0.99,34.19,2.99,5.33,1.01,0.3,2.51,15.83,8.86
2047,Quentin Richardson,198.12,228.0,Forward,9,18,2009-10,MIA,76,0.99,27.39,4.92,1.22,0.92,0.24,0.82,8.92,8.7
2734,Devin Harris,190.5,185.0,Guard,5,5,2009-10,NJN,64,0.95,34.7,3.17,6.61,1.23,0.28,2.83,16.88,8.4
101181,Jose Calderon,190.5,200.0,Guard,4,61,2009-10,TOR,68,0.57,26.72,2.09,5.94,0.69,0.1,1.46,10.28,8.22
467,Jason Kidd,193.04,210.0,Guard,15,2,2009-10,DAL,80,1.0,36.01,5.56,9.05,1.81,0.44,2.44,10.3,8.1
2749,Jameer Nelson,182.88,190.0,Guard,5,20,2009-10,ORL,65,0.98,28.62,2.98,5.43,0.74,0.03,2.14,12.58,8.1
2041,Etan Thomas,208.28,260.0,Center,8,12,2009-10,OKC,23,0.04,13.96,2.78,0.04,0.17,0.7,0.78,3.26,7.91
200794,Paul Millsap,200.66,257.0,Forward,3,47,2009-10,UTA,82,0.1,27.77,6.82,1.6,0.78,1.21,1.41,11.63,7.69
101107,Marvin Williams,203.2,237.0,Forward,4,2,2009-10,ATL,81,1.0,30.47,5.14,1.15,0.81,0.57,0.89,10.12,7.5
2617,Udonis Haslem,200.66,235.0,Forward,6,61,2009-10,MIA,78,0.0,27.91,8.06,0.67,0.38,0.29,0.96,9.88,7.1
101135,David Lee,205.74,245.0,Forward-Center,4,30,2009-10,NYK,81,1.0,37.27,11.72,3.64,1.05,0.49,2.33,20.25,7.0
2203,Shane Battier,203.2,220.0,Forward,8,6,2009-10,HOU,67,0.93,32.36,4.66,2.45,0.79,1.13,0.96,7.97,6.94
2038,Joel Przybilla,215.9,245.0,Center,9,9,2009-10,POR,30,0.3,22.7,7.93,0.27,0.27,1.43,1.3,4.1,6.86
2429,Dan Gadzuric,210.82,240.0,Center,7,33,2009-10,MIL,32,0.19,9.81,2.88,0.38,0.28,0.41,0.47,2.75,6.75
1889,Andre Miller,190.5,200.0,Guard,10,8,2009-10,POR,82,0.8,30.49,3.24,5.43,1.13,0.11,2.11,13.98,6.73
1890,Shawn Marion,200.66,228.0,Forward-Guard,10,9,2009-10,DAL,75,1.0,31.8,6.36,1.43,0.92,0.81,1.32,11.97,6.64
1499,Tony Battie,210.82,240.0,Center,12,5,2009-10,NJN,15,0.0,8.93,1.53,0.2,0.27,0.13,0.2,2.4,6.61
2571,Leandro Barbosa,190.5,194.0,Guard,6,28,2009-10,PHX,44,0.11,17.86,1.57,1.45,0.52,0.27,1.05,9.5,6.6
2557,Luke Ridnour,187.96,175.0,Guard,6,14,2009-10,MIL,82,0.0,21.45,1.74,3.95,0.66,0.09,1.29,10.39,6.5
101111,Charlie Villanueva,210.82,232.0,Forward,4,7,2009-10,DET,78,0.21,23.69,4.68,0.68,0.62,0.71,0.95,11.94,6.5
1737,Nazr Mohammed,208.28,250.0,Center,11,29,2009-10,CHA,58,0.5,16.97,5.24,0.48,0.26,0.74,0.91,7.91,6.47
2229,Mike James,187.96,188.0,Guard,8,61,2009-10,WAS,4,0.0,11.5,0.75,1.25,0.75,0.0,1.25,4.5,6.47
2555,Nick Collison,208.28,255.0,Forward-Center,6,12,2009-10,OKC,75,0.07,20.76,5.12,0.51,0.49,0.64,0.84,5.85,6.25
1710,Mike Bibby,187.96,195.0,Guard,11,2,2009-10,ATL,80,1.0,27.44,2.3,3.88,0.84,0.04,1.12,9.12,6.22
2747,JR Smith,198.12,220.0,Guard,5,18,2009-10,DEN,75,0.0,27.76,3.12,2.44,1.32,0.27,1.85,15.41,6.17
1902,Jeff Foster,210.82,250.0,Forward-Center,10,21,2009-10,IND,16,0.19,15.94,5.06,1.31,0.19,0.25,0.88,3.06,6.08
2768,Chris Duhon,185.42,190.0,Guard,5,38,2009-10,NYK,67,0.88,30.93,2.66,5.64,0.88,0.04,1.64,7.37,6.03
1899,James Posey,203.2,217.0,Forward,10,18,2009-10,NOH,77,0.03,22.48,4.27,1.52,0.55,0.25,0.66,5.18,6.03
2757,Beno Udrih,190.5,205.0,Guard,5,28,2009-10,SAC,79,0.52,31.35,2.77,4.71,1.13,0.13,1.72,12.95,6.03
2205,DeSagana Diop,213.36,280.0,Center,8,8,2009-10,CHA,27,0.0,9.7,2.41,0.19,0.19,0.52,0.44,1.19,6.03
1897,Metta World Peace,200.66,260.0,Forward,10,16,2009-10,LAL,77,1.0,33.83,4.3,3.04,1.38,0.27,1.57,10.97,5.85
200746,LaMarcus Aldridge,210.82,250.0,Forward-Center,3,2,2009-10,POR,78,1.0,37.46,8.04,2.05,0.86,0.62,1.33,17.86,5.84
101109,Raymond Felton,185.42,205.0,Guard,4,5,2009-10,CHA,80,1.0,33.04,3.6,5.58,1.54,0.28,2.1,12.1,5.5
201141,Greg Oden,213.36,273.0,Center,2,1,2009-10,POR,21,1.0,23.9,8.48,0.9,0.38,2.29,1.86,11.1,5.36
2554,Mickael Pietrus,198.12,215.0,Forward,6,11,2009-10,ORL,75,0.32,22.49,2.87,0.65,0.71,0.41,0.92,8.68,5.3
200747,Adam Morrison,203.2,205.0,Forward,3,3,2009-10,LAL,31,0.0,7.77,1.03,0.58,0.1,0.06,0.32,2.39,5.26
201565,Derrick Rose,190.5,200.0,Guard,1,1,2009-10,CHI,78,1.0,36.81,3.76,6.01,0.73,0.35,2.78,20.76,5.18
2594,Kyle Korver,200.66,212.0,Forward-Guard,6,51,2009-10,UTA,52,0.0,18.31,2.13,1.71,0.5,0.23,0.81,7.19,5.16
2420,Nenad Krstic,213.36,240.0,Center,5,24,2009-10,OKC,76,1.0,22.91,5.04,0.68,0.42,0.59,0.76,8.41,5.16
965,Derek Fisher,185.42,210.0,Guard,13,24,2009-10,LAL,82,1.0,27.16,2.07,2.45,1.1,0.11,0.95,7.5,5.05
101131,Jason Maxiell,200.66,260.0,Forward,4,26,2009-10,DET,76,0.38,20.39,5.28,0.51,0.47,0.5,0.89,6.75,5.0
2756,Sasha Vujacic,200.66,195.0,Guard,5,27,2009-10,LAL,67,0.01,8.58,1.18,0.61,0.3,0.06,0.25,2.76,5.0
101127,Jarrett Jack,190.5,200.0,Guard,4,22,2009-10,TOR,82,0.52,27.35,2.71,5.04,0.73,0.07,1.99,11.35,5.0
101150,Lou Williams,187.96,175.0,Guard,4,45,2009-10,PHI,64,0.59,29.88,2.92,4.19,1.25,0.23,1.66,14.03,4.97
2501,Reggie Evans,203.2,245.0,Forward-Center,7,61,2009-10,TOR,28,0.04,11.11,3.75,0.29,0.5,0.14,0.79,3.39,4.96
2575,Luke Walton,203.2,235.0,Forward,6,32,2009-10,LAL,29,0.0,9.38,1.31,1.38,0.34,0.03,0.41,2.38,4.84
201142,Kevin Durant,210.82,240.0,Forward,2,2,2009-10,OKC,82,1.0,39.5,7.6,2.82,1.37,1.02,3.3,30.15,4.8
2585,Zaza Pachulia,210.82,270.0,Center,6,42,2009-10,ATL,78,0.01,13.96,3.76,0.54,0.47,0.4,0.74,4.27,4.75
2556,Marcus Banks,187.96,205.0,Guard,6,13,2009-10,TOR,22,0.0,11.09,1.05,1.18,0.55,0.09,0.91,4.95,4.55
2443,Darius Songaila,205.74,248.0,Forward,6,49,2009-10,NOH,75,0.01,18.8,3.09,0.93,0.83,0.19,1.08,7.24,4.53
686,Antonio McDyess,205.74,245.0,Forward-Center,14,2,2009-10,SAS,77,0.65,21.0,5.91,1.08,0.56,0.42,1.03,5.79,4.5
2570,Kendrick Perkins,208.28,270.0,Center,6,27,2009-10,BOS,78,1.0,27.62,7.63,1.03,0.33,1.69,2.12,10.14,4.5
201934,Hasheem Thabeet,220.98,263.0,Center,0,2,2009-10,MEM,68,0.19,12.99,3.57,0.16,0.22,1.31,0.63,3.06,4.46
2239,Trenton Hassell,195.58,227.0,Forward-Guard,8,29,2009-10,NJN,52,0.6,21.27,2.92,0.96,0.33,0.17,0.9,4.46,4.35
101110,Martell Webster,200.66,230.0,Forward-Guard,4,6,2009-10,POR,82,0.6,24.45,3.27,0.76,0.55,0.49,0.73,9.37,4.34
2592,James Jones,203.2,218.0,Forward-Guard,6,49,2009-10,MIA,36,0.17,13.97,1.25,0.47,0.31,0.11,0.31,4.06,4.33
201143,Al Horford,205.74,240.0,Forward-Center,2,3,2009-10,ATL,81,1.0,35.12,9.86,2.33,0.73,1.12,1.51,14.17,4.31
2753,Delonte West,190.5,180.0,Guard,5,24,2009-10,CLE,60,0.05,25.0,2.82,3.27,0.92,0.47,1.5,8.8,4.25
201564,O.J. Mayo,195.58,210.0,Guard,1,3,2009-10,MEM,82,1.0,37.96,3.79,2.95,1.2,0.21,2.15,17.46,4.17
200789,Daniel Gibson,187.96,200.0,Guard,3,42,2009-10,CLE,56,0.18,19.07,1.3,1.25,0.45,0.12,0.64,6.34,4.09
201935,James Harden,195.58,220.0,Guard,0,3,2009-10,OKC,76,0.0,22.87,3.21,1.8,1.05,0.26,1.39,9.91,4.0
2198,Kwame Brown,210.82,290.0,Center,8,1,2009-10,DET,48,0.02,13.75,3.69,0.46,0.31,0.25,0.9,3.27,4.0
101138,Brandon Bass,203.2,250.0,Forward,4,33,2009-10,ORL,50,0.06,12.96,2.54,0.38,0.24,0.54,0.62,5.8,4.0
101161,Amir Johnson,205.74,240.0,Forward-Center,4,56,2009-10,TOR,82,0.06,17.72,4.82,0.59,0.54,0.8,0.77,6.23,3.94
200750,Brandon Roy,198.12,211.0,Guard,3,6,2009-10,POR,65,1.0,37.22,4.38,4.69,0.94,0.25,1.98,21.51,3.91
201144,Mike Conley,182.88,175.0,Guard,2,4,2009-10,MEM,80,1.0,32.11,2.39,5.31,1.36,0.15,2.12,11.99,3.88
201566,Russell Westbrook,193.04,200.0,Guard,1,4,2009-10,OKC,82,1.0,34.3,4.89,7.95,1.32,0.41,3.27,16.12,3.76
2212,Steven Hunter,213.36,240.0,Center,8,15,2009-10,MEM,21,0.0,7.52,2.0,0.0,0.05,0.48,0.43,2.52,3.7
2584,Willie Green,190.5,205.0,Guard,6,41,2009-10,PHI,73,0.25,21.27,1.77,2.08,0.44,0.15,0.92,8.74,3.68
201196,Ramon Sessions,190.5,190.0,Guard,2,56,2009-10,MIN,82,0.01,21.12,2.61,3.15,0.67,0.06,1.67,8.22,3.67
2294,Charlie Bell,190.5,200.0,Guard,8,61,2009-10,MIL,71,0.55,22.69,1.86,1.46,0.55,0.17,0.76,6.46,3.6
200751,Randy Foye,193.04,218.0,Guard,3,7,2009-10,WAS,70,0.54,23.81,1.86,3.26,0.47,0.14,1.34,10.06,3.58
2039,Keyon Dooling,190.5,195.0,Guard,9,10,2009-10,NJN,53,0.15,18.32,1.02,2.55,0.64,0.0,1.11,6.87,3.56
201145,Jeff Green,203.2,235.0,Forward,2,5,2009-10,OKC,82,1.0,37.11,5.98,1.63,1.27,0.88,1.65,15.11,3.52
2568,Carlos Delfino,198.12,230.0,Forward-Guard,5,25,2009-10,MIL,75,0.88,30.39,5.25,2.69,1.07,0.28,1.59,11.0,3.5
2567,Brian Cook,205.74,250.0,Forward-Center,6,24,2009-10,HOU,15,0.0,2.93,0.6,0.07,0.0,0.13,0.4,1.4,3.5
2243,Brian Scalabrine,205.74,235.0,Forward,8,34,2009-10,BOS,52,0.06,9.08,0.92,0.52,0.17,0.08,0.33,1.5,3.41
201567,Kevin Love,203.2,251.0,Forward-Center,1,5,2009-10,MIN,60,0.37,28.57,10.97,2.27,0.72,0.38,1.95,14.03,3.4
201188,Marc Gasol,210.82,255.0,Center,1,48,2009-10,MEM,69,1.0,35.78,9.28,2.39,1.0,1.58,1.96,14.61,3.33
200752,Rudy Gay,203.2,250.0,Forward-Guard,3,8,2009-10,MEM,80,1.0,39.69,5.9,1.91,1.48,0.8,2.11,19.59,3.28
2588,Matt Bonner,208.28,235.0,Forward-Center,5,45,2009-10,SAS,65,0.12,17.86,3.29,1.05,0.46,0.37,0.6,7.03,3.26
201146,Yi Jianlian,213.36,250.0,Forward,2,6,2009-10,NJN,52,0.98,31.83,7.15,0.9,0.71,1.0,1.48,11.98,3.19
101235,Kelenna Azubuike,195.58,215.0,Guard,3,61,2009-10,GSW,9,0.78,25.67,4.56,1.11,0.56,1.0,0.78,13.89,3.1
201568,Danilo Gallinari,208.28,236.0,Forward,1,6,2009-10,NYK,81,0.91,33.91,4.91,1.67,0.93,0.72,1.36,15.07,3.09
201175,Glen Davis,205.74,289.0,Forward-Center,2,35,2009-10,BOS,54,0.02,17.28,3.8,0.65,0.39,0.26,0.98,6.3,3.0
200081,Jamario Moon,203.2,205.0,Forward,2,61,2009-10,CLE,61,0.03,17.25,3.13,0.8,0.56,0.49,0.38,4.85,3.0
101154,Andray Blatche,210.82,260.0,Forward-Center,4,49,2009-10,WAS,81,0.44,27.85,6.28,2.1,1.05,0.88,2.25,14.11,3.0
255,Grant Hill,203.2,225.0,Forward,15,3,2009-10,PHX,81,1.0,30.0,5.49,2.38,0.74,0.44,1.33,11.26,3.0
2404,Chris Wilcox,208.28,235.0,Forward-Center,7,8,2009-10,DET,34,0.29,12.97,3.44,0.38,0.38,0.35,1.12,4.47,3.0
201938,Jonny Flynn,182.88,185.0,Guard,0,6,2009-10,MIN,81,1.0,28.88,2.36,4.4,1.01,0.02,2.88,13.51,2.97
201147,Corey Brewer,205.74,188.0,Forward-Guard,2,7,2009-10,MIN,82,1.0,30.27,3.4,2.35,1.43,0.35,2.0,13.0,2.92
2748,Dorell Wright,205.74,205.0,Forward-Guard,5,19,2009-10,MIA,72,0.01,20.78,3.26,1.26,0.72,0.44,0.74,7.08,2.89
200755,JJ Redick,190.5,200.0,Guard,3,11,2009-10,ORL,82,0.11,22.05,1.89,1.93,0.34,0.05,0.77,9.61,2.84
201569,Eric Gordon,190.5,215.0,Guard,1,7,2009-10,LAC,62,0.97,35.95,2.58,3.0,1.11,0.23,2.32,16.85,2.82
2248,Earl Watson,185.42,199.0,Guard,8,39,2009-10,IND,79,0.66,29.39,3.04,5.05,1.32,0.2,2.22,7.84,2.8
200757,Thabo Sefolosha,198.12,215.0,Forward-Guard,3,13,2009-10,OKC,82,1.0,28.63,4.72,1.77,1.18,0.56,1.1,5.96,2.76
201939,Stephen Curry,187.96,185.0,Guard,0,7,2009-10,GSW,80,0.96,36.2,4.45,5.9,1.9,0.24,3.04,17.49,2.71
1515,Anthony Parker,198.12,210.0,Guard,12,21,2009-10,CLE,81,1.0,28.26,2.85,1.94,0.78,0.22,0.88,7.35,2.64
201570,Joe Alexander,203.2,230.0,Forward,1,8,2009-10,CHI,8,0.0,3.62,0.62,0.25,0.12,0.12,0.0,0.5,2.58
2230,Maurice Evans,195.58,220.0,Forward-Guard,8,61,2009-10,ATL,79,0.06,16.67,1.95,0.61,0.43,0.22,0.25,5.73,2.5
2563,Dahntay Jones,198.12,225.0,Forward-Guard,6,20,2009-10,IND,76,0.34,24.89,3.01,1.97,0.53,0.51,1.7,10.21,2.5
201149,Joakim Noah,210.82,232.0,Forward-Center,2,9,2009-10,CHI,64,0.84,30.08,11.0,2.06,0.5,1.56,1.83,10.73,2.46
201571,D.J. Augustin,180.34,183.0,Guard,1,9,2009-10,CHA,80,0.02,18.4,1.21,2.41,0.56,0.06,0.92,6.35,2.37
201150,Spencer Hawes,215.9,245.0,Forward-Center,2,10,2009-10,SAC,72,0.82,26.44,6.06,2.19,0.44,1.15,1.82,10.04,2.33
200783,Craig Smith,200.66,265.0,Forward,3,36,2009-10,LAC,75,0.03,16.43,3.83,1.12,0.44,0.33,1.17,7.8,2.3
201942,DeMar DeRozan,198.12,220.0,Forward-Guard,0,9,2009-10,TOR,77,0.84,21.61,2.9,0.69,0.56,0.23,0.81,8.6,2.28
201572,Brook Lopez,215.9,282.0,Center,1,10,2009-10,NJN,82,1.0,36.91,8.65,2.28,0.67,1.7,2.49,18.8,2.26
201943,Brandon Jennings,185.42,170.0,Guard,0,10,2009-10,MIL,82,1.0,32.57,3.44,5.73,1.28,0.22,2.44,15.49,2.17
201573,Jerryd Bayless,190.5,200.0,Guard,1,11,2009-10,POR,74,0.15,17.62,1.62,2.32,0.35,0.07,1.27,8.51,2.14
201152,Thaddeus Young,203.2,225.0,Forward,2,12,2009-10,PHI,67,0.67,32.01,5.22,1.45,1.21,0.22,1.88,13.82,2.11
101141,Ersan Ilyasova,205.74,235.0,Forward,3,36,2009-10,MIL,81,0.38,23.43,6.38,1.04,0.65,0.28,0.88,10.37,2.1
200765,Rajon Rondo,185.42,180.0,Guard,3,21,2009-10,BOS,81,1.0,36.58,4.44,9.8,2.33,0.14,3.04,13.7,2.09
1533,Anthony Johnson,190.5,195.0,Guard,12,39,2009-10,ORL,31,0.0,13.1,1.55,2.03,0.35,0.03,0.84,4.19,2.06
2553,Jarvis Hayes,203.2,228.0,Forward,6,10,2009-10,NJN,45,0.42,22.96,2.4,0.89,0.64,0.2,0.62,7.78,2.06
201944,Terrence Williams,198.12,220.0,Forward-Guard,0,11,2009-10,NJN,78,0.12,22.62,4.46,2.86,0.55,0.13,1.59,8.41,2.06
200767,Josh Boone,208.28,240.0,Forward-Center,3,23,2009-10,NJN,63,0.44,16.59,5.0,0.46,0.48,0.76,0.59,4.02,2.06
201574,Jason Thompson,210.82,250.0,Forward-Center,1,12,2009-10,SAC,75,0.77,31.43,8.49,1.65,0.55,0.97,1.85,12.52,2.04
200768,Kyle Lowry,182.88,196.0,Guard,3,24,2009-10,HOU,68,0.0,24.28,3.63,4.49,0.88,0.13,1.71,9.12,2.03
201153,Julian Wright,203.2,225.0,Forward,2,13,2009-10,NOH,68,0.21,12.81,2.12,0.6,0.43,0.26,0.65,3.81,2.0
1725,Rasho Nesterovic,213.36,255.0,Center,11,17,2009-10,TOR,42,0.19,9.83,2.12,0.6,0.24,0.4,0.38,3.88,1.99
2605,Marquis Daniels,198.12,200.0,Forward,6,61,2009-10,BOS,51,0.08,18.37,1.86,1.29,0.53,0.12,0.82,5.65,1.99
101112,Channing Frye,213.36,255.0,Forward-Center,4,8,2009-10,PHX,81,0.51,27.04,5.27,1.4,0.79,0.91,0.9,11.16,1.99
200776,Mardy Collins,198.12,220.0,Guard,3,29,2009-10,LAC,43,0.0,10.93,1.16,1.02,0.53,0.02,0.74,2.58,1.87
201609,Goran Dragic,193.04,190.0,Guard,1,45,2009-10,PHX,80,0.02,18.02,2.14,3.01,0.6,0.1,1.58,7.94,1.84
